"Date Time","T (degC)"
27.01.2009 15:00:00,-1.36
27.01.2009 15:10:00,-1.43
27.01.2009 15:20:00,-1.43
27.01.2009 15:30:00,-1.43
27.01.2009 15:40:00,-1.43
27.01.2009 15:50:00,-1.43
27.01.2009 16:00:00,-1.43
27.01.2009 16:10:00,-1.43
27.01.2009 16:20:00,-1.43
27.01.2009 16:30:00,-1.41
27.01.2009 16:40:00,-1.42
27.01.2009 16:50:00,-1.43
27.01.2009 17:00:00,-1.45
27.01.2009 17:10:00,-1.44
27.01.2009 17:20:00,-1.43
27.01.2009 17:30:00,-1.45
27.01.2009 17:40:00,-1.50
27.01.2009 17:50:00,-1.50
27.01.2009 18:00:00,-1.50
27.01.2009 18:10:00,-1.54
27.01.2009 18:20:00,-1.63
27.01.2009 18:30:00,-1.63
27.01.2009 18:40:00,-1.63
27.01.2009 18:50:00,-1.59
27.01.2009 19:00:00,-1.63
27.01.2009 19:10:00,-1.64
27.01.2009 19:20:00,-1.67
27.01.2009 19:30:00,-1.69
27.01.2009 19:40:00,-1.67
27.01.2009 19:50:00,-1.66
27.01.2009 20:00:00,-1.70
27.01.2009 20:10:00,-1.70
27.01.2009 20:20:00,-1.70
27.01.2009 20:30:00,-1.68
27.01.2009 20:40:00,-1.68
27.01.2009 20:50:00,-1.68
27.01.2009 21:00:00,-1.75
27.01.2009 21:10:00,-1.70
27.01.2009 21:20:00,-1.76
27.01.2009 21:30:00,-1.74
27.01.2009 21:40:00,-1.76
27.01.2009 21:50:00,-1.71
27.01.2009 22:00:00,-1.70
27.01.2009 22:10:00,-1.70
27.01.2009 22:20:00,-1.69
27.01.2009 22:30:00,-1.65
27.01.2009 22:40:00,-1.65
27.01.2009 22:50:00,-1.63
27.01.2009 23:00:00,-1.63
27.01.2009 23:10:00,-1.63
27.01.2009 23:20:00,-1.66
27.01.2009 23:30:00,-1.70
27.01.2009 23:40:00,-1.70
27.01.2009 23:50:00,-1.68
28.01.2009 00:00:00,-1.68
28.01.2009 00:10:00,-1.70
28.01.2009 00:20:00,-1.69
28.01.2009 00:30:00,-1.70
28.01.2009 00:40:00,-1.69
28.01.2009 00:50:00,-1.66
28.01.2009 01:00:00,-1.63
28.01.2009 01:10:00,-1.68
28.01.2009 01:20:00,-1.71
28.01.2009 01:30:00,-1.75
28.01.2009 01:40:00,-1.70
28.01.2009 01:50:00,-1.70
28.01.2009 02:00:00,-1.69
28.01.2009 02:10:00,-1.67
28.01.2009 02:20:00,-1.63
28.01.2009 02:30:00,-1.63
28.01.2009 02:40:00,-1.67
28.01.2009 02:50:00,-1.63
28.01.2009 03:00:00,-1.69
28.01.2009 03:10:00,-1.76
28.01.2009 03:20:00,-1.74
28.01.2009 03:30:00,-1.71
28.01.2009 03:40:00,-1.77
28.01.2009 03:50:00,-1.82
28.01.2009 04:00:00,-1.93
28.01.2009 04:10:00,-2.01
28.01.2009 04:20:00,-2.14
28.01.2009 04:30:00,-2.28
28.01.2009 04:40:00,-2.41
28.01.2009 04:50:00,-2.37
28.01.2009 05:00:00,-2.44
28.01.2009 05:10:00,-2.54
28.01.2009 05:20:00,-2.57
28.01.2009 05:30:00,-2.57
28.01.2009 05:40:00,-2.60
28.01.2009 05:50:00,-2.68
28.01.2009 06:00:00,-2.70
28.01.2009 06:10:00,-2.65
28.01.2009 06:20:00,-2.66
28.01.2009 06:30:00,-2.76
28.01.2009 06:40:00,-2.76
28.01.2009 06:50:00,-2.78
28.01.2009 07:00:00,-2.83
28.01.2009 07:10:00,-2.80
28.01.2009 07:20:00,-2.76
28.01.2009 07:30:00,-2.76
28.01.2009 07:40:00,-2.81
28.01.2009 07:50:00,-2.77
28.01.2009 08:00:00,-2.77
28.01.2009 08:10:00,-2.76
28.01.2009 08:20:00,-2.76
28.01.2009 08:30:00,-2.80
28.01.2009 08:40:00,-2.81
28.01.2009 08:50:00,-2.80
28.01.2009 09:00:00,-2.84
28.01.2009 09:10:00,-2.83
28.01.2009 09:20:00,-2.87
28.01.2009 09:30:00,-2.95
28.01.2009 09:40:00,-3.01
28.01.2009 09:50:00,-2.97
28.01.2009 10:00:00,-2.96
28.01.2009 10:10:00,-2.92
28.01.2009 10:20:00,-2.96
28.01.2009 10:30:00,-3.03
28.01.2009 10:40:00,-2.97
28.01.2009 10:50:00,-2.93
28.01.2009 11:00:00,-2.91
28.01.2009 11:10:00,-2.96
28.01.2009 11:20:00,-2.94
28.01.2009 11:30:00,-2.79
28.01.2009 11:40:00,-2.82
28.01.2009 11:50:00,-2.73
28.01.2009 12:00:00,-2.64
28.01.2009 12:10:00,-2.61
28.01.2009 12:20:00,-2.57
28.01.2009 12:30:00,-2.54
28.01.2009 12:40:00,-2.45
28.01.2009 12:50:00,-2.41
28.01.2009 13:00:00,-2.43
28.01.2009 13:10:00,-2.35
28.01.2009 13:20:00,-2.35
28.01.2009 13:30:00,-2.43
28.01.2009 13:40:00,-2.38
28.01.2009 13:50:00,-2.36
28.01.2009 14:00:00,-2.36
28.01.2009 14:10:00,-2.46
28.01.2009 14:20:00,-2.52
28.01.2009 14:30:00,-2.45
28.01.2009 14:40:00,-2.41
28.01.2009 14:50:00,-2.41
28.01.2009 15:00:00,-2.41
28.01.2009 15:10:00,-2.47
28.01.2009 15:20:00,-2.44
28.01.2009 15:30:00,-2.43
28.01.2009 15:40:00,-2.42
28.01.2009 15:50:00,-2.45
28.01.2009 16:00:00,-2.45
28.01.2009 16:10:00,-2.51
28.01.2009 16:20:00,-2.52
28.01.2009 16:30:00,-2.49
28.01.2009 16:40:00,-2.50
28.01.2009 16:50:00,-2.46
28.01.2009 17:00:00,-2.43
28.01.2009 17:10:00,-2.43
28.01.2009 17:20:00,-2.43
28.01.2009 17:30:00,-2.41
28.01.2009 17:40:00,-2.43
28.01.2009 17:50:00,-2.43
28.01.2009 18:00:00,-2.48
28.01.2009 18:10:00,-2.54
28.01.2009 18:20:00,-2.44
28.01.2009 18:30:00,-2.35
28.01.2009 18:40:00,-2.38
28.01.2009 18:50:00,-2.44
28.01.2009 19:00:00,-2.43
28.01.2009 19:10:00,-2.41
28.01.2009 19:20:00,-2.43
28.01.2009 19:30:00,-2.50
28.01.2009 19:40:00,-2.51
28.01.2009 19:50:00,-2.57
28.01.2009 20:00:00,-2.61
28.01.2009 20:10:00,-2.63
28.01.2009 20:20:00,-2.73
28.01.2009 20:30:00,-2.83
28.01.2009 20:40:00,-2.88
28.01.2009 20:50:00,-2.90
28.01.2009 21:00:00,-2.94
28.01.2009 21:10:00,-3.04
28.01.2009 21:20:00,-3.14
28.01.2009 21:30:00,-3.16
28.01.2009 21:40:00,-3.12
28.01.2009 21:50:00,-3.11
28.01.2009 22:00:00,-3.10
28.01.2009 22:10:00,-3.03
28.01.2009 22:20:00,-2.98
28.01.2009 22:30:00,-2.95
28.01.2009 22:40:00,-2.91
28.01.2009 22:50:00,-2.90
28.01.2009 23:00:00,-2.90
28.01.2009 23:10:00,-2.84
28.01.2009 23:20:00,-2.83
28.01.2009 23:30:00,-2.83
28.01.2009 23:40:00,-2.83
28.01.2009 23:50:00,-2.83
29.01.2009 00:00:00,-2.74
29.01.2009 00:10:00,-2.74
29.01.2009 00:20:00,-2.73
29.01.2009 00:30:00,-2.63
29.01.2009 00:40:00,-2.56
29.01.2009 00:50:00,-2.56
29.01.2009 01:00:00,-2.63
29.01.2009 01:10:00,-2.63
29.01.2009 01:20:00,-2.67
29.01.2009 01:30:00,-2.75
29.01.2009 01:40:00,-2.70
29.01.2009 01:50:00,-2.65
29.01.2009 02:00:00,-2.61
29.01.2009 02:10:00,-2.56
29.01.2009 02:20:00,-2.50
29.01.2009 02:30:00,-2.45
29.01.2009 02:40:00,-2.46
29.01.2009 02:50:00,-2.43
29.01.2009 03:00:00,-2.41
29.01.2009 03:10:00,-2.43
29.01.2009 03:20:00,-2.43
29.01.2009 03:30:00,-2.48
29.01.2009 03:40:00,-2.56
29.01.2009 03:50:00,-2.63
29.01.2009 04:00:00,-2.73
29.01.2009 04:10:00,-2.77
29.01.2009 04:20:00,-2.80
29.01.2009 04:30:00,-2.88
29.01.2009 04:40:00,-2.95
29.01.2009 04:50:00,-2.96
29.01.2009 05:00:00,-2.96
29.01.2009 05:10:00,-2.97
29.01.2009 05:20:00,-3.03
29.01.2009 05:30:00,-3.03
29.01.2009 05:40:00,-3.09
29.01.2009 05:50:00,-3.07
29.01.2009 06:00:00,-3.14
29.01.2009 06:10:00,-3.17
29.01.2009 06:20:00,-3.19
29.01.2009 06:30:00,-3.23
29.01.2009 06:40:00,-3.28
29.01.2009 06:50:00,-3.30
29.01.2009 07:00:00,-3.36
29.01.2009 07:10:00,-3.35
29.01.2009 07:20:00,-3.32
29.01.2009 07:30:00,-3.30
29.01.2009 07:40:00,-3.25
29.01.2009 07:50:00,-3.23
29.01.2009 08:00:00,-3.23
29.01.2009 08:10:00,-3.23
29.01.2009 08:20:00,-3.23
29.01.2009 08:30:00,-3.23
29.01.2009 08:40:00,-3.16
29.01.2009 08:50:00,-3.10
29.01.2009 09:00:00,-3.07
29.01.2009 09:10:00,-3.01
29.01.2009 09:20:00,-2.96
29.01.2009 09:30:00,-2.93
29.01.2009 09:40:00,-2.83
29.01.2009 09:50:00,-2.73
29.01.2009 10:00:00,-2.63
29.01.2009 10:10:00,-2.56
29.01.2009 10:20:00,-2.53
29.01.2009 10:30:00,-2.50
29.01.2009 10:40:00,-2.44
29.01.2009 10:50:00,-2.36
29.01.2009 11:00:00,-2.36
29.01.2009 11:10:00,-2.27
29.01.2009 11:20:00,-2.18
29.01.2009 11:30:00,-2.10
29.01.2009 11:40:00,-1.99
29.01.2009 11:50:00,-1.90
29.01.2009 12:00:00,-1.90
29.01.2009 12:10:00,-1.93
29.01.2009 12:20:00,-1.97
29.01.2009 12:30:00,-2.02
29.01.2009 12:40:00,-1.98
29.01.2009 12:50:00,-2.02
29.01.2009 13:00:00,-1.93
29.01.2009 13:10:00,-1.91
29.01.2009 13:20:00,-1.90
29.01.2009 13:30:00,-1.90
29.01.2009 13:40:00,-1.90
29.01.2009 13:50:00,-1.90
29.01.2009 14:00:00,-1.90
29.01.2009 14:10:00,-1.83
29.01.2009 14:20:00,-1.84
29.01.2009 14:30:00,-1.81
29.01.2009 14:40:00,-1.82
29.01.2009 14:50:00,-1.83
29.01.2009 15:00:00,-1.86
29.01.2009 15:10:00,-1.82
29.01.2009 15:20:00,-1.81
29.01.2009 15:30:00,-1.79
29.01.2009 15:40:00,-1.81
29.01.2009 15:50:00,-1.76
29.01.2009 16:00:00,-1.74
29.01.2009 16:10:00,-1.81
29.01.2009 16:20:00,-1.83
29.01.2009 16:30:00,-1.83
29.01.2009 16:40:00,-1.88
29.01.2009 16:50:00,-1.88
29.01.2009 17:00:00,-1.96
29.01.2009 17:10:00,-1.96
29.01.2009 17:20:00,-1.96
29.01.2009 17:30:00,-1.97
29.01.2009 17:40:00,-1.97
29.01.2009 17:50:00,-1.96
29.01.2009 18:00:00,-1.96
29.01.2009 18:10:00,-1.90
29.01.2009 18:20:00,-1.96
29.01.2009 18:30:00,-1.96
29.01.2009 18:40:00,-1.94
29.01.2009 18:50:00,-1.96
29.01.2009 19:00:00,-1.91
29.01.2009 19:10:00,-1.95
29.01.2009 19:20:00,-2.00
29.01.2009 19:30:00,-2.02
29.01.2009 19:40:00,-2.01
29.01.2009 19:50:00,-1.96
29.01.2009 20:00:00,-1.94
29.01.2009 20:10:00,-1.95
29.01.2009 20:20:00,-1.96
29.01.2009 20:30:00,-2.02
29.01.2009 20:40:00,-2.05
29.01.2009 20:50:00,-2.10
29.01.2009 21:00:00,-2.10
29.01.2009 21:10:00,-2.10
29.01.2009 21:20:00,-2.12
29.01.2009 21:30:00,-2.16
29.01.2009 21:40:00,-2.21
29.01.2009 21:50:00,-2.16
29.01.2009 22:00:00,-2.16
29.01.2009 22:10:00,-2.12
29.01.2009 22:20:00,-2.10
29.01.2009 22:30:00,-2.05
29.01.2009 22:40:00,-2.04
29.01.2009 22:50:00,-2.03
29.01.2009 23:00:00,-1.99
29.01.2009 23:10:00,-1.96
29.01.2009 23:20:00,-1.96
29.01.2009 23:30:00,-1.97
29.01.2009 23:40:00,-1.97
29.01.2009 23:50:00,-1.96
30.01.2009 00:00:00,-1.96
30.01.2009 00:10:00,-1.96
30.01.2009 00:20:00,-1.96
30.01.2009 00:30:00,-1.95
30.01.2009 00:40:00,-1.91
30.01.2009 00:50:00,-1.96
30.01.2009 01:00:00,-1.96
30.01.2009 01:10:00,-1.94
30.01.2009 01:20:00,-1.96
30.01.2009 01:30:00,-1.95
30.01.2009 01:40:00,-1.96
30.01.2009 01:50:00,-1.96
30.01.2009 02:00:00,-1.96
30.01.2009 02:10:00,-2.01
30.01.2009 02:20:00,-1.97
30.01.2009 02:30:00,-2.00
30.01.2009 02:40:00,-2.03
30.01.2009 02:50:00,-2.09
30.01.2009 03:00:00,-2.10
30.01.2009 03:10:00,-2.10
30.01.2009 03:20:00,-2.09
30.01.2009 03:30:00,-2.09
30.01.2009 03:40:00,-2.11
30.01.2009 03:50:00,-2.15
30.01.2009 04:00:00,-2.19
30.01.2009 04:10:00,-2.23
30.01.2009 04:20:00,-2.23
30.01.2009 04:30:00,-2.28
30.01.2009 04:40:00,-2.34
30.01.2009 04:50:00,-2.33
30.01.2009 05:00:00,-2.30
30.01.2009 05:10:00,-2.31
30.01.2009 05:20:00,-2.36
30.01.2009 05:30:00,-2.42
30.01.2009 05:40:00,-2.43
30.01.2009 05:50:00,-2.49
30.01.2009 06:00:00,-2.55
30.01.2009 06:10:00,-2.54
30.01.2009 06:20:00,-2.50
30.01.2009 06:30:00,-2.52
30.01.2009 06:40:00,-2.56
30.01.2009 06:50:00,-2.51
30.01.2009 07:00:00,-2.58
30.01.2009 07:10:00,-2.59
30.01.2009 07:20:00,-2.56
30.01.2009 07:30:00,-2.62
30.01.2009 07:40:00,-2.64
30.01.2009 07:50:00,-2.68
30.01.2009 08:00:00,-2.72
30.01.2009 08:10:00,-2.76
30.01.2009 08:20:00,-2.71
30.01.2009 08:30:00,-2.85
30.01.2009 08:40:00,-2.96
30.01.2009 08:50:00,-3.03
30.01.2009 09:00:00,-3.03
30.01.2009 09:10:00,-2.96
30.01.2009 09:20:00,-2.97
30.01.2009 09:30:00,-2.98
30.01.2009 09:40:00,-2.96
30.01.2009 09:50:00,-2.97
30.01.2009 10:00:00,-2.97
30.01.2009 10:10:00,-2.96
30.01.2009 10:20:00,-2.96
30.01.2009 10:30:00,-2.96
30.01.2009 10:40:00,-2.93
30.01.2009 10:50:00,-2.88
30.01.2009 11:00:00,-2.90
30.01.2009 11:10:00,-2.84
30.01.2009 11:20:00,-2.78
30.01.2009 11:30:00,-2.83
30.01.2009 11:40:00,-2.83
30.01.2009 11:50:00,-2.80
30.01.2009 12:00:00,-2.79
30.01.2009 12:10:00,-2.71
30.01.2009 12:20:00,-2.68
30.01.2009 12:30:00,-2.64
30.01.2009 12:40:00,-2.65
30.01.2009 12:50:00,-2.60
30.01.2009 13:00:00,-2.58
30.01.2009 13:10:00,-2.53
30.01.2009 13:20:00,-2.50
30.01.2009 13:30:00,-2.58
30.01.2009 13:40:00,-2.56
30.01.2009 13:50:00,-2.36
30.01.2009 14:00:00,-2.34
30.01.2009 14:10:00,-2.41
30.01.2009 14:20:00,-2.47
30.01.2009 14:30:00,-2.49
30.01.2009 14:40:00,-2.43
30.01.2009 14:50:00,-2.42
30.01.2009 15:00:00,-2.45
30.01.2009 15:10:00,-2.41
30.01.2009 15:20:00,-2.41
30.01.2009 15:30:00,-2.43
30.01.2009 15:40:00,-2.42
30.01.2009 15:50:00,-2.36
30.01.2009 16:00:00,-2.36
30.01.2009 16:10:00,-2.33
30.01.2009 16:20:00,-2.29
30.01.2009 16:30:00,-2.30
30.01.2009 16:40:00,-2.28
30.01.2009 16:50:00,-2.23
30.01.2009 17:00:00,-2.20
30.01.2009 17:10:00,-2.16
30.01.2009 17:20:00,-2.12
30.01.2009 17:30:00,-2.10
30.01.2009 17:40:00,-2.06
30.01.2009 17:50:00,-2.03
30.01.2009 18:00:00,-2.03
30.01.2009 18:10:00,-2.03
30.01.2009 18:20:00,-1.99
30.01.2009 18:30:00,-1.96
30.01.2009 18:40:00,-1.93
30.01.2009 18:50:00,-1.91
30.01.2009 19:00:00,-1.90
30.01.2009 19:10:00,-1.84
30.01.2009 19:20:00,-1.88
30.01.2009 19:30:00,-1.90
30.01.2009 19:40:00,-1.94
30.01.2009 19:50:00,-2.00
30.01.2009 20:00:00,-2.17
30.01.2009 20:10:00,-2.27
30.01.2009 20:20:00,-2.32
30.01.2009 20:30:00,-2.38
30.01.2009 20:40:00,-2.43
30.01.2009 20:50:00,-2.49
30.01.2009 21:00:00,-2.50
30.01.2009 21:10:00,-2.50
30.01.2009 21:20:00,-2.50
30.01.2009 21:30:00,-2.50
30.01.2009 21:40:00,-2.50
30.01.2009 21:50:00,-2.50
30.01.2009 22:00:00,-2.50
30.01.2009 22:10:00,-2.48
30.01.2009 22:20:00,-2.43
30.01.2009 22:30:00,-2.43
30.01.2009 22:40:00,-2.43
30.01.2009 22:50:00,-2.43
30.01.2009 23:00:00,-2.48
30.01.2009 23:10:00,-2.50
30.01.2009 23:20:00,-2.50
30.01.2009 23:30:00,-2.50
30.01.2009 23:40:00,-2.44
30.01.2009 23:50:00,-2.43
31.01.2009 00:00:00,-2.48
31.01.2009 00:10:00,-2.50
31.01.2009 00:20:00,-2.56
31.01.2009 00:30:00,-2.56
31.01.2009 00:40:00,-2.52
31.01.2009 00:50:00,-2.48
31.01.2009 01:00:00,-2.43
31.01.2009 01:10:00,-2.48
31.01.2009 01:20:00,-2.52
31.01.2009 01:30:00,-2.55
31.01.2009 01:40:00,-2.50
31.01.2009 01:50:00,-2.50
31.01.2009 02:00:00,-2.47
31.01.2009 02:10:00,-2.38
31.01.2009 02:20:00,-2.37
31.01.2009 02:30:00,-2.42
31.01.2009 02:40:00,-2.50
31.01.2009 02:50:00,-2.47
31.01.2009 03:00:00,-2.43
31.01.2009 03:10:00,-2.38
31.01.2009 03:20:00,-2.37
31.01.2009 03:30:00,-2.35
31.01.2009 03:40:00,-2.34
31.01.2009 03:50:00,-2.30
31.01.2009 04:00:00,-2.34
31.01.2009 04:10:00,-2.30
31.01.2009 04:20:00,-2.32
31.01.2009 04:30:00,-2.30
31.01.2009 04:40:00,-2.30
31.01.2009 04:50:00,-2.32
31.01.2009 05:00:00,-2.29
31.01.2009 05:10:00,-2.29
31.01.2009 05:20:00,-2.28
31.01.2009 05:30:00,-2.27
31.01.2009 05:40:00,-2.30
31.01.2009 05:50:00,-2.24
31.01.2009 06:00:00,-2.23
31.01.2009 06:10:00,-2.21
31.01.2009 06:20:00,-2.23
31.01.2009 06:30:00,-2.18
31.01.2009 06:40:00,-2.15
31.01.2009 06:50:00,-2.18
31.01.2009 07:00:00,-2.24
31.01.2009 07:10:00,-2.30
31.01.2009 07:20:00,-2.24
31.01.2009 07:30:00,-2.19
31.01.2009 07:40:00,-2.13
31.01.2009 07:50:00,-2.10
31.01.2009 08:00:00,-2.05
31.01.2009 08:10:00,-2.03
31.01.2009 08:20:00,-2.01
31.01.2009 08:30:00,-1.97
31.01.2009 08:40:00,-1.96
31.01.2009 08:50:00,-1.96
31.01.2009 09:00:00,-1.91
31.01.2009 09:10:00,-1.90
31.01.2009 09:20:00,-1.83
31.01.2009 09:30:00,-1.80
31.01.2009 09:40:00,-1.79
31.01.2009 09:50:00,-1.77
31.01.2009 10:00:00,-1.76
31.01.2009 10:10:00,-1.71
31.01.2009 10:20:00,-1.68
31.01.2009 10:30:00,-1.67
31.01.2009 10:40:00,-1.62
31.01.2009 10:50:00,-1.55
31.01.2009 11:00:00,-1.54
31.01.2009 11:10:00,-1.56
31.01.2009 11:20:00,-1.55
31.01.2009 11:30:00,-1.50
31.01.2009 11:40:00,-1.52
31.01.2009 11:50:00,-1.48
31.01.2009 12:00:00,-1.47
31.01.2009 12:10:00,-1.41
31.01.2009 12:20:00,-1.27
31.01.2009 12:30:00,-1.21
31.01.2009 12:40:00,-1.19
31.01.2009 12:50:00,-1.16
31.01.2009 13:00:00,-1.10
31.01.2009 13:10:00,-0.97
31.01.2009 13:20:00,-0.93
31.01.2009 13:30:00,-0.84
31.01.2009 13:40:00,-0.81
31.01.2009 13:50:00,-0.79
31.01.2009 14:00:00,-0.87
31.01.2009 14:10:00,-1.08
31.01.2009 14:20:00,-1.32
31.01.2009 14:30:00,-1.31
31.01.2009 14:40:00,-1.23
31.01.2009 14:50:00,-1.19
31.01.2009 15:00:00,-1.19
31.01.2009 15:10:00,-1.25
31.01.2009 15:20:00,-1.21
31.01.2009 15:30:00,-1.15
31.01.2009 15:40:00,-1.22
31.01.2009 15:50:00,-1.43
31.01.2009 16:00:00,-1.59
31.01.2009 16:10:00,-1.51
31.01.2009 16:20:00,-1.43
31.01.2009 16:30:00,-1.46
31.01.2009 16:40:00,-1.51
31.01.2009 16:50:00,-1.57
31.01.2009 17:00:00,-1.63
31.01.2009 17:10:00,-1.63
31.01.2009 17:20:00,-1.66
31.01.2009 17:30:00,-1.73
31.01.2009 17:40:00,-1.76
31.01.2009 17:50:00,-1.80
31.01.2009 18:00:00,-1.83
31.01.2009 18:10:00,-1.85
31.01.2009 18:20:00,-1.90
31.01.2009 18:30:00,-1.94
31.01.2009 18:40:00,-2.03
31.01.2009 18:50:00,-2.07
31.01.2009 19:00:00,-2.09
31.01.2009 19:10:00,-2.10
31.01.2009 19:20:00,-2.10
31.01.2009 19:30:00,-2.19
31.01.2009 19:40:00,-2.22
31.01.2009 19:50:00,-2.29
31.01.2009 20:00:00,-2.35
31.01.2009 20:10:00,-2.43
31.01.2009 20:20:00,-2.49
31.01.2009 20:30:00,-2.49
31.01.2009 20:40:00,-2.36
31.01.2009 20:50:00,-2.36
31.01.2009 21:00:00,-2.49
31.01.2009 21:10:00,-2.56
31.01.2009 21:20:00,-2.54
31.01.2009 21:30:00,-2.52
31.01.2009 21:40:00,-2.49
31.01.2009 21:50:00,-2.43
31.01.2009 22:00:00,-2.43
31.01.2009 22:10:00,-2.51
31.01.2009 22:20:00,-2.56
31.01.2009 22:30:00,-2.59
31.01.2009 22:40:00,-2.63
31.01.2009 22:50:00,-2.68
31.01.2009 23:00:00,-2.73
31.01.2009 23:10:00,-2.76
31.01.2009 23:20:00,-2.77
31.01.2009 23:30:00,-2.84
31.01.2009 23:40:00,-2.90
31.01.2009 23:50:00,-2.93
01.02.2009 00:00:00,-2.97
01.02.2009 00:10:00,-3.01
01.02.2009 00:20:00,-3.03
01.02.2009 00:30:00,-3.08
01.02.2009 00:40:00,-3.13
01.02.2009 00:50:00,-3.16
01.02.2009 01:00:00,-3.20
01.02.2009 01:10:00,-3.25
01.02.2009 01:20:00,-3.31
01.02.2009 01:30:00,-3.35
01.02.2009 01:40:00,-3.40
01.02.2009 01:50:00,-3.38
01.02.2009 02:00:00,-3.43
01.02.2009 02:10:00,-3.43
01.02.2009 02:20:00,-3.43
01.02.2009 02:30:00,-3.46
01.02.2009 02:40:00,-3.51
01.02.2009 02:50:00,-3.50
01.02.2009 03:00:00,-3.53
01.02.2009 03:10:00,-3.57
01.02.2009 03:20:00,-3.61
01.02.2009 03:30:00,-3.63
01.02.2009 03:40:00,-3.63
01.02.2009 03:50:00,-3.64
01.02.2009 04:00:00,-3.68
01.02.2009 04:10:00,-3.70
01.02.2009 04:20:00,-3.70
01.02.2009 04:30:00,-3.67
01.02.2009 04:40:00,-3.73
01.02.2009 04:50:00,-3.83
01.02.2009 05:00:00,-3.95
01.02.2009 05:10:00,-4.03
01.02.2009 05:20:00,-4.03
01.02.2009 05:30:00,-4.03
01.02.2009 05:40:00,-4.04
01.02.2009 05:50:00,-4.13
01.02.2009 06:00:00,-4.19
01.02.2009 06:10:00,-4.14
01.02.2009 06:20:00,-4.24
01.02.2009 06:30:00,-4.39
01.02.2009 06:40:00,-4.43
01.02.2009 06:50:00,-4.43
01.02.2009 07:00:00,-4.41
01.02.2009 07:10:00,-4.40
01.02.2009 07:20:00,-4.30
01.02.2009 07:30:00,-4.27
01.02.2009 07:40:00,-4.18
01.02.2009 07:50:00,-4.17
01.02.2009 08:00:00,-4.15
01.02.2009 08:10:00,-4.13
01.02.2009 08:20:00,-4.17
01.02.2009 08:30:00,-4.18
01.02.2009 08:40:00,-4.24
01.02.2009 08:50:00,-4.31
01.02.2009 09:00:00,-4.37
01.02.2009 09:10:00,-4.37
01.02.2009 09:20:00,-4.30
01.02.2009 09:30:00,-4.21
01.02.2009 09:40:00,-4.10
01.02.2009 09:50:00,-3.79
01.02.2009 10:00:00,-3.80
01.02.2009 10:10:00,-3.79
01.02.2009 10:20:00,-3.69
01.02.2009 10:30:00,-3.76
01.02.2009 10:40:00,-3.64
01.02.2009 10:50:00,-3.52
01.02.2009 11:00:00,-3.50
01.02.2009 11:10:00,-3.43
01.02.2009 11:20:00,-3.35
01.02.2009 11:30:00,-3.29
01.02.2009 11:40:00,-3.18
01.02.2009 11:50:00,-3.10
01.02.2009 12:00:00,-3.09
01.02.2009 12:10:00,-3.08
01.02.2009 12:20:00,-3.13
01.02.2009 12:30:00,-3.16
01.02.2009 12:40:00,-3.14
01.02.2009 12:50:00,-3.06
01.02.2009 13:00:00,-2.97
01.02.2009 13:10:00,-2.90
01.02.2009 13:20:00,-2.89
01.02.2009 13:30:00,-2.83
01.02.2009 13:40:00,-2.73
01.02.2009 13:50:00,-2.76
01.02.2009 14:00:00,-2.75
01.02.2009 14:10:00,-2.70
01.02.2009 14:20:00,-2.84
01.02.2009 14:30:00,-2.90
01.02.2009 14:40:00,-2.90
01.02.2009 14:50:00,-2.84
01.02.2009 15:00:00,-2.82
01.02.2009 15:10:00,-2.76
01.02.2009 15:20:00,-2.76
01.02.2009 15:30:00,-2.70
01.02.2009 15:40:00,-2.69
01.02.2009 15:50:00,-2.70
01.02.2009 16:00:00,-2.73
01.02.2009 16:10:00,-2.78
01.02.2009 16:20:00,-2.83
01.02.2009 16:30:00,-2.83
01.02.2009 16:40:00,-2.89
01.02.2009 16:50:00,-2.99
01.02.2009 17:00:00,-3.06
01.02.2009 17:10:00,-3.12
01.02.2009 17:20:00,-3.17
01.02.2009 17:30:00,-3.23
01.02.2009 17:40:00,-3.21
01.02.2009 17:50:00,-3.23
01.02.2009 18:00:00,-3.27
01.02.2009 18:10:00,-3.34
01.02.2009 18:20:00,-3.45
01.02.2009 18:30:00,-3.50
01.02.2009 18:40:00,-3.48
01.02.2009 18:50:00,-3.41
01.02.2009 19:00:00,-3.36
01.02.2009 19:10:00,-3.31
01.02.2009 19:20:00,-3.31
01.02.2009 19:30:00,-3.32
01.02.2009 19:40:00,-3.31
01.02.2009 19:50:00,-3.30
01.02.2009 20:00:00,-3.29
01.02.2009 20:10:00,-3.23
01.02.2009 20:20:00,-3.19
01.02.2009 20:30:00,-3.12
01.02.2009 20:40:00,-3.06
01.02.2009 20:50:00,-2.98
01.02.2009 21:00:00,-2.90
01.02.2009 21:10:00,-2.89
01.02.2009 21:20:00,-2.83
01.02.2009 21:30:00,-2.83
01.02.2009 21:40:00,-2.78
01.02.2009 21:50:00,-2.76
01.02.2009 22:00:00,-2.75
01.02.2009 22:10:00,-2.73
01.02.2009 22:20:00,-2.70
01.02.2009 22:30:00,-2.70
01.02.2009 22:40:00,-2.66
01.02.2009 22:50:00,-2.63
01.02.2009 23:00:00,-2.58
01.02.2009 23:10:00,-2.56
01.02.2009 23:20:00,-2.50
01.02.2009 23:30:00,-2.51
01.02.2009 23:40:00,-2.56
01.02.2009 23:50:00,-2.56
02.02.2009 00:00:00,-2.54
02.02.2009 00:10:00,-2.44
02.02.2009 00:20:00,-2.37
